,bid,ask
1459891788.032567,421.0,421.01
1459891789.035268,421.0,421.01
1459891790.039415,421.0,421.01
1459891791.039792,421.0,421.01
1459891792.040226,421.0,421.01
1459891793.042382,421.0,421.01
1459891794.046342,421.0,421.01
1459891795.046828,421.0,421.01
1459891796.047685,421.0,421.01
1459891797.047874,421.0,421.01
1459891798.048327,421.0,421.01
1459891799.050114,421.0,421.01
1459891800.055266,421.0,421.01
1459891801.055417,421.0,421.01
1459891802.057057,421.0,421.01
1459891803.059758,421.0,421.01
1459891804.059911,421.0,421.01
1459891805.063911,421.0,421.01
1459891806.067085,421.0,421.01
1459891807.072285,420.71,420.93
1459891808.076156,420.72,420.91
1459891809.076699,420.74,420.85
1459891810.076955,420.75,420.76
1459891811.079289,420.75,420.76
1459891812.079617,420.75,420.76
1459891813.083613,420.75,420.76
1459891814.083882,420.75,420.76
1459891815.084034,420.75,420.76
1459891816.08429,420.75,420.76
1459891817.088144,420.75,420.76
1459891818.090379,420.75,420.76
1459891819.090552,420.75,420.76
1459891820.09093,420.75,420.76
1459891821.091635,420.75,420.76
1459891822.091868,420.75,420.76
1459891823.095249,420.75,420.76
1459891824.09619,420.75,420.76
1459891825.100662,420.75,420.76
1459891826.101349,420.75,420.76
1459891827.102672,420.75,420.76
1459891828.106331,420.75,420.76
1459891829.106707,420.75,420.76
1459891830.108833,420.75,420.76
1459891831.113276,420.75,420.76
1459891832.115051,420.75,420.76
1459891833.115298,420.71,420.72
1459891834.117076,420.71,420.72
1459891835.11731,420.71,420.72
1459891836.118503,420.71,420.72
1459891837.121564,420.71,420.72
1459891838.124282,420.71,420.72
1459891839.124582,420.71,420.72
1459891840.125864,420.71,420.72
1459891841.126162,420.71,420.72
1459891842.1264,420.71,420.72
1459891843.129081,420.71,420.72
1459891844.132442,420.75,420.76
1459891845.137335,420.75,420.76
1459891846.139837,420.75,420.76
1459891847.144677,420.75,420.76
1459891848.145599,420.75,420.76
1459891849.150736,420.75,420.76
1459891850.151074,420.75,420.76
1459891851.155434,420.75,420.76
1459891852.156931,420.75,420.76
1459891853.157251,420.75,420.76
1459891854.157933,420.75,420.76
1459891855.162678,420.75,420.76
1459891856.163009,420.75,420.76
1459891857.163125,420.75,420.76
1459891858.167084,420.75,420.76
1459891859.16831,420.75,420.76
1459891860.170414,420.75,420.76
1459891861.174996,420.75,420.76
1459891862.178279,420.75,420.76
1459891863.183248,420.75,420.76
1459891864.185447,420.75,420.76
1459891865.188754,420.75,420.76
1459891866.193746,420.75,420.76
1459891867.19507,420.75,420.76
1459891868.196012,420.75,420.76
1459891869.19724,420.75,420.76
1459891870.197564,420.75,420.76
1459891871.198964,420.75,420.76
1459891872.199122,420.75,420.76
1459891873.199516,420.75,420.76
1459891874.2031,420.75,420.76
1459891875.203601,420.75,420.76
1459891876.206838,420.75,420.76
1459891877.208017,420.75,420.76
1459891878.209563,420.75,420.76
1459891879.209768,420.75,420.76
1459891880.212059,420.75,420.76
1459891881.21447,420.75,420.76
1459891882.219243,420.75,420.76
1459891883.219281,420.75,420.76
1459891884.220286,420.75,420.76
1459891885.221387,420.75,420.76
1459891886.221857,420.75,420.76
1459891887.221993,420.75,420.76
1459891888.226502,420.75,420.76
1459891889.227554,420.75,420.76
1459891890.229753,420.75,420.76
1459891891.23032,420.75,420.76
1459891892.230452,420.76,420.87
1459891893.230841,420.85,420.86
1459891894.234831,420.85,420.86
1459891895.235183,420.85,420.86
1459891896.239413,420.85,420.86
1459891897.244602,420.85,420.86
1459891898.244811,420.85,420.86
1459891899.24921,420.85,420.86
1459891900.252768,420.85,420.86
1459891901.255709,420.85,420.86
1459891902.260399,420.85,420.86
1459891903.261744,420.85,420.86
1459891904.263694,420.85,420.86
1459891905.265329,420.85,420.86
1459891906.270518,420.85,420.86
1459891907.275472,420.85,420.86
1459891908.278275,420.85,420.86
1459891909.278668,420.85,420.86
1459891910.280483,420.85,420.86
1459891911.283755,420.85,420.86
1459891912.285928,420.85,420.86
1459891913.290842,420.85,420.86
1459891914.291259,420.85,420.86
1459891915.292578,420.85,420.86
1459891916.29376,420.85,420.86
1459891917.298256,420.85,420.86
1459891918.301601,420.85,420.86
1459891919.305592,420.85,420.86
1459891920.305786,420.85,420.86
1459891921.308528,420.85,420.86
1459891922.308711,420.89,420.96
1459891923.310604,420.9,420.99
1459891924.311098,420.9,421.01
1459891925.311339,420.91,421.0
1459891926.311951,420.93,421.0
1459891927.31628,420.93,421.0
1459891928.317242,420.93,421.0
1459891929.317395,420.93,421.0
1459891930.318643,420.99,421.0
1459891931.319151,420.99,421.0
1459891932.321496,420.99,421.0
1459891933.324115,420.99,421.0
1459891934.324356,420.99,421.0
1459891935.327607,420.99,421.0
1459891936.328477,420.99,421.0
1459891937.329327,420.99,421.02
1459891938.329949,420.99,421.02
1459891939.330172,420.99,421.02
1459891940.331023,420.99,421.02
1459891941.331705,421.0,421.02
1459891942.332623,421.0,421.02
1459891943.332875,421.0,421.02
1459891944.333529,421.0,421.02
1459891945.333941,421.0,421.02
1459891946.337661,421.0,421.02
1459891947.338274,421.0,421.02
1459891948.339804,421.01,421.02
1459891949.340494,421.01,421.02
1459891950.341204,421.01,421.02
1459891951.341715,421.01,421.06
1459891952.342057,421.06,421.15
1459891953.342132,421.13,421.14
1459891954.344477,421.13,421.14
1459891955.34458,421.13,421.14
1459891956.346877,421.13,421.14
1459891957.350184,421.13,421.14
1459891958.352619,421.13,421.14
1459891959.35334,421.13,421.14
1459891960.353614,421.13,421.14
1459891961.357074,421.13,421.14
1459891962.358893,421.13,421.14
1459891963.359257,421.13,421.14
1459891964.360931,421.13,421.14
1459891965.361135,421.13,421.14
1459891966.362313,421.13,421.14
1459891967.362505,421.13,421.14
1459891968.363423,421.13,421.14
1459891969.367419,421.13,421.14
1459891970.36764,421.13,421.14
1459891971.367842,421.13,421.14
1459891972.3703,421.13,421.14
1459891973.370697,421.13,421.14
1459891974.374673,421.13,421.14
1459891975.376257,421.13,421.14
1459891976.380037,421.13,421.14
1459891977.382167,421.13,421.14
1459891978.382545,421.13,421.14
1459891979.382645,421.13,421.14
1459891980.382869,421.13,421.14
1459891981.382986,421.13,421.14
1459891982.383148,421.13,421.14
1459891983.386253,421.13,421.14
1459891984.390595,421.13,421.14
1459891985.391514,421.13,421.14
1459891986.391733,421.13,421.14
1459891987.391908,421.13,421.14
1459891988.394786,421.13,421.14
1459891989.396661,421.13,421.14
1459891990.397845,421.13,421.14
1459891991.39797,421.13,421.14
1459891992.401589,421.13,421.14
1459891993.403965,421.13,421.14
1459891994.405028,421.13,421.14
1459891995.407148,421.13,421.14
1459891996.407363,421.13,421.14
1459891997.407918,421.13,421.14
1459891998.410634,421.13,421.14
1459891999.413876,421.13,421.14
1459892000.414161,421.13,421.14
1459892001.414257,421.13,421.14
1459892002.418311,421.13,421.14
1459892003.420087,421.13,421.14
1459892004.420414,421.13,421.14
1459892005.420979,421.13,421.14
1459892006.421206,421.13,421.14
1459892007.425074,421.13,421.14
1459892008.426872,421.13,421.14
1459892009.427712,421.13,421.14
1459892010.428181,421.13,421.14
1459892011.430207,421.11,421.14
1459892012.430373,421.11,421.13
1459892013.430705,421.11,421.13
1459892014.432142,421.11,421.13
1459892015.435583,421.11,421.13
1459892016.438562,421.11,421.12
1459892017.438874,421.11,421.12
1459892018.441057,421.11,421.12
1459892019.443119,421.11,421.12
1459892020.445152,421.11,421.12
1459892021.449478,421.11,421.12
1459892022.454703,421.11,421.12
1459892023.454914,421.11,421.12
1459892024.458425,421.11,421.12
1459892025.46328,421.11,421.12
1459892026.464977,421.11,421.12
1459892027.465679,421.11,421.12
1459892028.466945,421.11,421.12
1459892029.467037,421.11,421.12
1459892030.469046,421.11,421.12
1459892031.46999,421.11,421.12
1459892032.472065,421.11,421.12
1459892033.477317,421.11,421.12
1459892034.479724,421.11,421.12
1459892035.480536,421.11,421.12
1459892036.481244,421.11,421.12
1459892037.481681,421.11,421.12
1459892038.482466,421.11,421.12
1459892039.485066,421.11,421.12
1459892040.489766,421.11,421.12
1459892041.489961,420.87,421.12
1459892042.491964,420.86,421.03
1459892043.495429,420.87,420.88
1459892044.498226,420.87,420.88
1459892045.498596,420.87,420.88
1459892046.499659,420.95,421.0
1459892047.50218,420.96,421.0
1459892048.502365,420.96,420.98
1459892049.502663,420.96,420.98
1459892050.502813,420.96,420.98
1459892051.504707,421.0,421.01
1459892052.504949,421.0,421.01
1459892053.506798,420.96,421.01
1459892054.509966,420.96,421.01
1459892055.513072,420.96,421.01
1459892056.513762,420.95,421.01
1459892057.517109,420.96,421.01
1459892058.517836,420.95,421.01
1459892059.518082,420.96,421.01
1459892060.518727,420.96,421.01
1459892061.519796,420.97,420.98
1459892062.522937,420.97,420.98
1459892063.523811,420.97,420.98
1459892064.524013,420.97,421.0
1459892065.524152,420.97,421.0
1459892066.524611,420.97,421.0
1459892067.527463,420.97,421.0
1459892068.527851,420.97,421.0
1459892069.528343,420.97,421.0
1459892070.528654,420.97,421.0
1459892071.529258,420.97,421.0
1459892072.53319,420.97,421.0
1459892073.534702,420.97,421.01
1459892074.534858,420.97,421.01
1459892075.536437,420.97,421.01
1459892076.537898,420.97,421.01
1459892077.540083,420.97,421.0
1459892078.541736,420.97,421.0
1459892079.545422,420.97,421.0
1459892080.54577,420.97,421.0
1459892081.545963,420.97,421.0
1459892082.549816,420.97,421.0
1459892083.554248,420.97,421.0
1459892084.558819,420.97,421.0
1459892085.563242,420.97,421.0
1459892086.563491,420.97,421.0
1459892087.564031,420.97,421.0
1459892088.564123,420.97,421.0
1459892089.565203,420.97,421.0
1459892090.565707,420.97,421.0
1459892091.565921,420.97,421.0
1459892092.566222,420.97,421.0
1459892093.571128,420.97,421.0
1459892094.573718,420.97,421.0
1459892095.576434,420.97,421.0
1459892096.576853,420.97,421.0
1459892097.581453,420.97,421.0
1459892098.584185,420.97,421.0
1459892099.584813,420.97,421.0
1459892100.587527,420.97,421.0
1459892101.587688,420.97,421.0
1459892102.58834,420.97,421.0
1459892103.589891,420.98,421.07
1459892104.590885,421.06,421.07
1459892105.591141,421.01,421.05
1459892106.591636,421.01,421.05
1459892107.591818,420.98,421.06
1459892108.592036,420.98,421.01
1459892109.593245,420.98,421.01
1459892110.593824,420.98,421.01
1459892111.599046,420.98,421.01
1459892112.599252,420.98,421.01
1459892113.599496,420.98,421.01
1459892114.600611,421.0,421.01
1459892115.602489,420.98,421.01
1459892116.604311,420.98,421.01
1459892117.604591,420.98,421.01
1459892118.604696,420.98,421.01
1459892119.605647,420.98,421.01
1459892120.605814,420.98,421.01
1459892121.606354,420.98,421.01
1459892122.609606,420.98,421.01
1459892123.609827,420.98,421.01
1459892124.614355,420.98,421.01
1459892125.616211,420.98,421.01
1459892126.61806,420.98,421.01
1459892127.618978,420.98,421.01
1459892128.6198,420.98,421.01
1459892129.624338,420.98,421.01
1459892130.628879,420.98,421.01
1459892131.630912,420.98,421.01
1459892132.631007,420.98,421.01
1459892133.631141,420.98,421.01
1459892134.63465,420.98,421.01
1459892135.634791,420.98,421.01
1459892136.634887,420.98,421.01
1459892137.636627,420.98,421.01
1459892138.640492,420.98,421.01
1459892139.640637,420.98,421.01
1459892140.644274,420.98,421.01
1459892141.645916,420.98,421.01
1459892142.647906,420.98,421.01
1459892143.650898,420.98,421.01
1459892144.654261,420.98,421.01
1459892145.657267,420.98,421.01
1459892146.660119,420.98,421.01
1459892147.662578,420.98,421.01
1459892148.662735,420.98,421.01
1459892149.664595,420.98,421.01
1459892150.668562,420.98,421.01
1459892151.669429,420.98,421.01
1459892152.674309,420.98,421.01
1459892153.678108,420.98,421.01
1459892154.679665,420.98,421.01
1459892155.684262,420.98,421.01
1459892156.684483,420.98,421.01
1459892157.686551,420.98,421.01
1459892158.689313,420.98,421.01
1459892159.691824,420.98,421.01
1459892160.695689,420.98,421.01
1459892161.697193,420.98,421.04
1459892162.697409,421.02,421.04
1459892163.698221,421.02,421.04
1459892164.700361,421.02,421.04
1459892165.700528,421.02,421.04
1459892166.701729,421.02,421.04
1459892167.703607,421.02,421.04
1459892168.703717,421.02,421.05
1459892169.703975,421.02,421.05
1459892170.704237,421.02,421.04
1459892171.704361,421.02,421.04
1459892172.70638,421.02,421.05
1459892173.706639,421.02,421.05
1459892174.706733,421.02,421.04
1459892175.706996,421.02,421.04
1459892176.708289,421.02,421.04
1459892177.708437,421.02,421.05
1459892178.713068,421.02,421.05
1459892179.71411,421.02,421.05
1459892180.716319,421.02,421.05
1459892181.717613,421.02,421.05
1459892182.720551,421.02,421.05
1459892183.721089,421.02,421.05
1459892184.723993,421.02,421.03
1459892185.724446,421.02,421.03
1459892186.728165,421.02,421.03
1459892187.730043,421.02,421.04
1459892188.730638,421.02,421.05
1459892189.735454,421.02,421.05
1459892190.73558,421.02,421.05
1459892191.736253,421.02,421.05
1459892192.73828,421.02,421.05
1459892193.73912,421.02,421.05
1459892194.739248,421.02,421.05
1459892195.739763,421.02,421.05
1459892196.739914,421.02,421.05
1459892197.740918,421.02,421.05
1459892198.744329,421.02,421.05
1459892199.748588,421.02,421.05
1459892200.74879,421.02,421.05
1459892201.752469,421.02,421.05
1459892202.755356,421.02,421.05
1459892203.757572,421.02,421.05
1459892204.757783,421.02,421.05
1459892205.762603,421.02,421.05
1459892206.764669,421.02,421.05
1459892207.768236,421.02,421.05
1459892208.772513,421.02,421.05
1459892209.776761,421.02,421.05
1459892210.780786,421.02,421.05
1459892211.785048,421.02,421.05
1459892212.787456,421.02,421.05
1459892213.792393,421.02,421.05
1459892214.795246,421.02,421.05
1459892215.795491,421.02,421.05
1459892216.798474,421.02,421.05
1459892217.801226,421.02,421.05
1459892218.806206,421.02,421.05
1459892219.806693,421.02,421.05
1459892220.810259,421.02,421.05
1459892221.811017,420.86,421.05
1459892222.811624,420.87,420.9
1459892223.811786,420.87,420.88
1459892224.811922,420.87,420.88
1459892225.815026,420.87,420.88
1459892226.816452,420.87,420.88
1459892227.816654,420.87,420.88
1459892228.818611,420.87,420.88
1459892229.821059,420.87,420.88
1459892230.825035,420.87,420.88
1459892231.827474,420.87,420.88
1459892232.828139,420.87,420.88
1459892233.829462,420.87,420.88
1459892234.833822,420.87,420.88
1459892235.834171,420.87,420.88
1459892236.837991,420.87,420.88
1459892237.840151,420.87,420.88
1459892238.840527,420.87,420.88
1459892239.843274,420.87,420.88
1459892240.847668,420.87,420.88
1459892241.848862,420.87,420.88
1459892242.850346,420.87,420.88
1459892243.854637,420.87,420.88
1459892244.856575,420.87,420.88
1459892245.856924,420.87,420.88
1459892246.857071,420.87,420.88
1459892247.859998,420.87,420.88
1459892248.862115,420.87,420.88
1459892249.866504,420.87,420.88
1459892250.869318,420.87,420.88
1459892251.869963,420.87,420.88
1459892252.870279,420.87,420.88
1459892253.87402,420.87,420.88
1459892254.874887,420.87,420.9
1459892255.875461,420.87,421.04
1459892256.878271,420.89,421.03
1459892257.882923,420.9,421.01
1459892258.883718,420.91,420.92
1459892259.887921,420.91,420.92
1459892260.88805,420.91,420.92
1459892261.891778,420.91,420.92
1459892262.895353,420.91,420.92
1459892263.899106,420.91,420.92
1459892264.899326,420.91,420.92
1459892265.901796,420.91,420.92
1459892266.903808,420.91,420.92
1459892267.906814,420.91,420.92
1459892268.910849,420.91,420.92
1459892269.913268,420.91,420.92
1459892270.917252,420.91,420.92
1459892271.920673,420.91,420.92
1459892272.92581,420.91,420.92
1459892273.926845,420.91,420.92
1459892274.926926,420.91,420.92
1459892275.928709,420.91,420.92
1459892276.932434,420.91,420.92
1459892277.936382,420.91,420.92
1459892278.938743,420.91,420.92
1459892279.940489,420.91,420.92
1459892280.942517,420.91,420.92
1459892281.943745,420.91,421.03
1459892282.943897,420.91,421.02
1459892283.944024,420.92,421.02
1459892284.947071,420.91,421.02
1459892285.947341,420.92,421.02
1459892286.947557,420.93,421.01
1459892287.947795,420.94,421.02
1459892288.947907,420.94,421.02
1459892289.948166,420.94,421.03
1459892290.94845,420.93,421.03
1459892291.949535,420.94,421.03
1459892292.953154,420.93,421.03
1459892293.953295,420.94,421.03
1459892294.957621,420.93,421.03
1459892295.95773,420.94,421.03
1459892296.95941,420.93,421.03
1459892297.959551,421.02,421.03
1459892298.962677,421.02,421.03
1459892299.963032,421.02,421.03
1459892300.963645,421.02,421.03
1459892301.967441,421.02,421.03
1459892302.9687,421.02,421.03
1459892303.972634,421.02,421.03
1459892304.973273,421.02,421.03
1459892305.975064,421.02,421.03
1459892306.975298,421.02,421.03
1459892307.975393,421.02,421.03
1459892308.978774,421.02,421.03
1459892309.98312,421.02,421.03
1459892310.987632,421.02,421.03
1459892311.992577,421.02,421.03
1459892312.992685,421.02,421.03
1459892313.996113,421.02,421.03
1459892315.000243,421.02,421.03
1459892316.004965,421.02,421.03
1459892317.005107,421.02,421.03
1459892318.007563,421.02,421.03
1459892319.012507,421.02,421.03
1459892320.012732,421.02,421.03
1459892321.013144,421.02,421.03
1459892322.015355,421.02,421.03
1459892323.015537,421.02,421.03
1459892324.015706,421.02,421.03
1459892325.018687,421.02,421.03
1459892326.018894,421.02,421.03
1459892327.019302,421.02,421.03
1459892328.023178,421.02,421.03
1459892329.023381,421.02,421.03
1459892330.025427,421.02,421.03
1459892331.025611,421.02,421.03
