,bid,ask
1459872307.874498,422.07,422.1
1459872307.978793,422.07,422.1
1459872308.079189,422.07,422.1
1459872308.179533,422.07,422.1
1459872308.279722,422.07,422.1
1459872308.380267,422.07,422.1
1459872308.484937,422.07,422.1
1459872308.585192,422.07,422.1
1459872308.685762,422.07,422.1
1459872308.789045,422.07,422.1
1459872308.892887,422.07,422.1
1459872308.995914,422.07,422.1
1459872309.099941,422.07,422.1
1459872309.200119,422.07,422.1
1459872309.30305,422.07,422.1
1459872309.408242,422.07,422.1
1459872309.511702,422.07,422.1
1459872309.612141,422.07,422.1
1459872309.712503,422.07,422.1
1459872309.813397,422.07,422.1
1459872309.916266,422.07,422.1
1459872310.018213,422.07,422.1
1459872310.118541,422.07,422.1
1459872310.223701,422.07,422.1
1459872310.323995,422.07,422.1
1459872310.428861,422.07,422.1
1459872310.529443,422.07,422.1
1459872310.629575,422.07,422.1
1459872310.729916,422.07,422.1
1459872310.831325,422.07,422.1
1459872310.931715,422.07,422.1
1459872311.032257,422.07,422.1
1459872311.132511,422.07,422.1
1459872311.232959,422.07,422.1
1459872311.33363,422.07,422.1
1459872311.434362,422.07,422.1
1459872311.536823,422.07,422.1
1459872311.639843,422.07,422.1
1459872311.740688,422.07,422.12
1459872311.842458,422.07,422.12
1459872311.942935,422.07,422.12
1459872312.045662,422.07,422.12
1459872312.145792,422.07,422.12
1459872312.245954,422.07,422.12
1459872312.346114,422.07,422.12
1459872312.446667,422.07,422.12
1459872312.547048,422.07,422.12
1459872312.647332,422.07,422.12
1459872312.747709,422.07,422.12
1459872312.848236,422.07,422.12
1459872312.949339,422.07,422.12
1459872313.051027,422.07,422.12
1459872313.151137,422.07,422.12
1459872313.252937,422.07,422.12
1459872313.355823,422.07,422.12
1459872313.458195,422.07,422.12
1459872313.562384,422.07,422.12
1459872313.663062,422.07,422.12
1459872313.764093,422.07,422.12
1459872313.864242,422.07,422.12
1459872313.964913,422.07,422.12
1459872314.065891,422.07,422.12
1459872314.166903,422.07,422.12
1459872314.271683,422.07,422.12
1459872314.372028,422.07,422.12
1459872314.473597,422.07,422.12
1459872314.577313,422.07,422.12
1459872314.677422,422.07,422.12
1459872314.782428,422.07,422.12
1459872314.882916,422.07,422.12
1459872314.983319,422.07,422.12
1459872315.084372,422.07,422.12
1459872315.185734,422.07,422.12
1459872315.290587,422.07,422.12
1459872315.391923,422.07,422.12
1459872315.494929,422.07,422.12
1459872315.598823,422.07,422.12
1459872315.704024,422.07,422.12
1459872315.804592,422.07,422.12
1459872315.908466,422.07,422.12
1459872316.010513,422.07,422.12
1459872316.11111,422.07,422.12
1459872316.211799,422.07,422.12
1459872316.314934,422.07,422.12
1459872316.415222,422.07,422.12
1459872316.515439,422.07,422.12
1459872316.615557,422.07,422.12
1459872316.715847,422.07,422.12
1459872316.816012,422.07,422.12
1459872316.918656,422.07,422.12
1459872317.018894,422.07,422.12
1459872317.119665,422.07,422.12
1459872317.220672,422.07,422.12
1459872317.323914,422.07,422.12
1459872317.426815,422.07,422.12
1459872317.531518,422.07,422.12
1459872317.63178,422.07,422.12
1459872317.731904,422.07,422.12
1459872317.833004,422.07,422.12
1459872317.937799,422.07,422.12
1459872318.042968,422.07,422.12
1459872318.148217,422.07,422.12
1459872318.248477,422.07,422.12
1459872318.348732,422.07,422.12
1459872318.449176,422.07,422.12
1459872318.54929,422.07,422.12
1459872318.649439,422.07,422.12
1459872318.753047,422.07,422.12
1459872318.854545,422.07,422.12
1459872318.955803,422.07,422.12
1459872319.0563,422.07,422.12
1459872319.156624,422.07,422.12
1459872319.261817,422.07,422.12
1459872319.365307,422.07,422.12
1459872319.465517,422.07,422.12
1459872319.565805,422.07,422.12
1459872319.665972,422.07,422.12
1459872319.766185,422.07,422.12
1459872319.867578,422.07,422.12
1459872319.972764,422.07,422.12
1459872320.076409,422.07,422.12
1459872320.176899,422.07,422.12
1459872320.27753,422.07,422.12
1459872320.380926,422.07,422.12
1459872320.481493,422.07,422.12
1459872320.582871,422.07,422.12
1459872320.683085,422.07,422.12
1459872320.785345,422.07,422.12
1459872320.889218,422.07,422.12
1459872320.991556,422.07,422.12
1459872321.096663,422.07,422.12
1459872321.198695,422.07,422.12
1459872321.298824,422.07,422.12
1459872321.400086,422.07,422.12
1459872321.505294,422.07,422.12
1459872321.605737,422.07,422.12
1459872321.708487,422.07,422.12
1459872321.808869,422.07,422.12
1459872321.909849,422.07,422.12
1459872322.01189,422.07,422.12
1459872322.115371,422.07,422.12
1459872322.215705,422.07,422.12
1459872322.316144,422.07,422.12
1459872322.416345,422.07,422.12
1459872322.51689,422.07,422.12
1459872322.618148,422.07,422.12
1459872322.720955,422.07,422.12
1459872322.82609,422.07,422.12
1459872322.931258,422.07,422.12
1459872323.032104,422.07,422.12
1459872323.134984,422.07,422.12
1459872323.236349,422.07,422.12
1459872323.336824,422.07,422.12
1459872323.44066,422.07,422.12
1459872323.540856,422.07,422.12
1459872323.643902,422.07,422.12
1459872323.74536,422.07,422.12
1459872323.848865,422.07,422.12
1459872323.948996,422.07,422.12
1459872324.049814,422.07,422.12
1459872324.15019,422.07,422.12
1459872324.250673,422.07,422.12
1459872324.351818,422.07,422.12
1459872324.452517,422.07,422.12
1459872324.552848,422.07,422.12
1459872324.658063,422.07,422.12
1459872324.758338,422.07,422.12
1459872324.859933,422.07,422.12
1459872324.961397,422.07,422.12
1459872325.062326,422.07,422.12
1459872325.167505,422.07,422.12
1459872325.27024,422.07,422.12
1459872325.370676,422.07,422.12
1459872325.475936,422.07,422.12
1459872325.578374,422.07,422.12
1459872325.68043,422.07,422.12
1459872325.780801,422.07,422.12
1459872325.88161,422.07,422.12
1459872325.981869,422.07,422.12
1459872326.082429,422.07,422.12
1459872326.182527,422.07,422.12
1459872326.282707,422.07,422.12
1459872326.38402,422.07,422.12
1459872326.485211,422.07,422.12
1459872326.585346,422.07,422.12
1459872326.685722,422.07,422.12
1459872326.787107,422.07,422.12
1459872326.892339,422.07,422.12
1459872326.992563,422.07,422.12
1459872327.092868,422.07,422.12
1459872327.198086,422.07,422.12
1459872327.298586,422.07,422.12
1459872327.401541,422.07,422.12
1459872327.501677,422.07,422.12
1459872327.601981,422.07,422.12
1459872327.702267,422.07,422.12
1459872327.802331,422.07,422.12
1459872327.903242,422.07,422.12
1459872328.005908,422.07,422.12
1459872328.11066,422.07,422.12
1459872328.21425,422.07,422.12
1459872328.318339,422.07,422.12
1459872328.41861,422.07,422.12
1459872328.518961,422.07,422.12
1459872328.623071,422.07,422.12
1459872328.724959,422.07,422.12
1459872328.82554,422.07,422.12
1459872328.929099,422.07,422.12
1459872329.034329,422.07,422.12
1459872329.134996,422.07,422.12
1459872329.235214,422.07,422.12
1459872329.339288,422.07,422.12
1459872329.439583,422.07,422.12
1459872329.540861,422.07,422.12
1459872329.643077,422.07,422.12
1459872329.748294,422.07,422.12
1459872329.848538,422.07,422.12
1459872329.949799,422.07,422.12
1459872330.049867,422.07,422.12
1459872330.154054,422.07,422.12
1459872330.254412,422.07,422.12
1459872330.359623,422.07,422.12
1459872330.464835,422.07,422.12
1459872330.568475,422.07,422.12
1459872330.668829,422.07,422.12
1459872330.769685,422.07,422.12
1459872330.869799,422.07,422.12
1459872330.972893,422.07,422.12
1459872331.07807,422.07,422.12
1459872331.182961,422.07,422.12
1459872331.284734,422.07,422.12
1459872331.385264,422.07,422.12
1459872331.486312,422.07,422.12
1459872331.586505,422.07,422.12
1459872331.687161,422.07,422.12
1459872331.787371,422.07,422.12
1459872331.888163,422.07,422.12
1459872331.988325,422.07,422.12
1459872332.089115,422.07,422.12
1459872332.190811,422.07,422.12
1459872332.292856,422.07,422.12
1459872332.394979,422.07,422.12
1459872332.495794,422.07,422.14
1459872332.596037,422.07,422.14
1459872332.696449,422.07,422.14
1459872332.7979,422.07,422.14
1459872332.900829,422.07,422.14
1459872333.00198,422.07,422.14
1459872333.10288,422.07,422.14
1459872333.203235,422.07,422.14
1459872333.303486,422.07,422.14
1459872333.403722,422.07,422.14
1459872333.505291,422.07,422.14
1459872333.605511,422.07,422.14
1459872333.706721,422.07,422.14
1459872333.806961,422.07,422.14
1459872333.912179,422.07,422.14
1459872334.01742,422.07,422.14
1459872334.11868,422.07,422.14
1459872334.22151,422.07,422.14
1459872334.323765,422.07,422.14
1459872334.42661,422.07,422.14
1459872334.528422,422.07,422.14
1459872334.629422,422.07,422.14
1459872334.72954,422.07,422.14
1459872334.829801,422.07,422.14
1459872334.931789,422.07,422.14
1459872335.035475,422.07,422.14
1459872335.136246,422.07,422.14
1459872335.23681,422.07,422.14
1459872335.337456,422.07,422.14
1459872335.437623,422.07,422.14
1459872335.538294,422.07,422.14
1459872335.638457,422.07,422.14
1459872335.739406,422.07,422.14
1459872335.839541,422.07,422.14
1459872335.939726,422.07,422.14
1459872336.03996,422.07,422.14
1459872336.14015,422.07,422.14
1459872336.2419,422.07,422.14
1459872336.342076,422.07,422.14
1459872336.446541,422.07,422.14
1459872336.548284,422.07,422.14
1459872336.652869,422.07,422.14
1459872336.75467,422.07,422.14
1459872336.854889,422.07,422.14
1459872336.955751,422.07,422.14
1459872337.056072,422.07,422.14
1459872337.156296,422.07,422.14
1459872337.257268,422.07,422.14
1459872337.357903,422.07,422.14
1459872337.458231,422.07,422.14
1459872337.558748,422.07,422.14
1459872337.660761,422.07,422.14
1459872337.761773,422.07,422.14
1459872337.863138,422.07,422.14
1459872337.968321,422.07,422.14
1459872338.072153,422.07,422.14
1459872338.17361,422.07,422.14
1459872338.274113,422.07,422.14
1459872338.374256,422.07,422.14
1459872338.475561,422.07,422.14
1459872338.576035,422.07,422.14
1459872338.679437,422.07,422.14
1459872338.78085,422.07,422.14
1459872338.881294,422.07,422.14
1459872338.981715,422.07,422.14
1459872339.081862,422.07,422.14
1459872339.182383,422.07,422.14
1459872339.284459,422.07,422.14
1459872339.385435,422.07,422.14
1459872339.485775,422.07,422.14
1459872339.586166,422.07,422.14
1459872339.688171,422.07,422.14
1459872339.789055,422.07,422.14
1459872339.891271,422.07,422.14
1459872339.993949,422.07,422.14
1459872340.095379,422.07,422.14
1459872340.200565,422.07,422.14
1459872340.304323,422.07,422.14
1459872340.407858,422.07,422.14
1459872340.512001,422.07,422.14
1459872340.612417,422.07,422.14
1459872340.713373,422.07,422.14
1459872340.814889,422.07,422.14
1459872340.915882,422.07,422.14
1459872341.020805,422.07,422.14
1459872341.121751,422.07,422.14
1459872341.222355,422.07,422.14
1459872341.322775,422.07,422.14
1459872341.423653,422.07,422.14
1459872341.52658,422.07,422.14
1459872341.627146,422.07,422.14
1459872341.731095,422.07,422.14
1459872341.833463,422.07,422.14
1459872341.938162,422.07,422.14
1459872342.038376,422.07,422.14
1459872342.13961,422.07,422.14
1459872342.240145,422.07,422.14
1459872342.342432,422.07,422.14
1459872342.443253,422.07,422.14
1459872342.54846,422.07,422.14
1459872342.653687,422.07,422.14
1459872342.755171,422.07,422.14
1459872342.855498,422.07,422.14
1459872342.956653,422.07,422.14
1459872343.060728,422.07,422.14
1459872343.164506,422.07,422.14
1459872343.26781,422.07,422.14
1459872343.373023,422.07,422.14
1459872343.473442,422.07,422.14
1459872343.575018,422.07,422.14
1459872343.680272,422.07,422.14
1459872343.784159,422.07,422.14
1459872343.888566,422.07,422.14
1459872343.989555,422.07,422.14
1459872344.090103,422.07,422.14
1459872344.192693,422.07,422.14
1459872344.294797,422.07,422.14
1459872344.397948,422.07,422.14
1459872344.503169,422.07,422.14
1459872344.603338,422.07,422.14
1459872344.705266,422.07,422.14
1459872344.805512,422.07,422.14
1459872344.906452,422.07,422.14
1459872345.007237,422.07,422.14
1459872345.107882,422.07,422.14
1459872345.208448,422.07,422.14
1459872345.313094,422.07,422.14
1459872345.418207,422.07,422.14
1459872345.52177,422.07,422.14
1459872345.625821,422.07,422.14
1459872345.731078,422.07,422.14
1459872345.835255,422.07,422.14
1459872345.938834,422.07,422.14
1459872346.039722,422.07,422.14
1459872346.140744,422.07,422.14
1459872346.245319,422.07,422.14
1459872346.348951,422.07,422.14
1459872346.451176,422.07,422.14
1459872346.553724,422.07,422.14
1459872346.657881,422.07,422.14
1459872346.758276,422.07,422.14
1459872346.85847,422.07,422.14
1459872346.959348,422.07,422.14
1459872347.059595,422.07,422.14
1459872347.160386,422.07,422.14
1459872347.260492,422.07,422.14
1459872347.360582,422.07,422.14
1459872347.460924,422.07,422.14
1459872347.564938,422.07,422.14
1459872347.668739,422.07,422.14
1459872347.7717,422.07,422.14
1459872347.874737,422.07,422.14
1459872347.975133,422.07,422.14
1459872348.077026,422.07,422.14
1459872348.177097,422.07,422.14
1459872348.277336,422.07,422.14
1459872348.37747,422.07,422.14
1459872348.479389,422.07,422.14
1459872348.581583,422.07,422.14
1459872348.683388,422.07,422.14
1459872348.784252,422.07,422.14
1459872348.884713,422.07,422.14
1459872348.985294,422.07,422.14
1459872349.086501,422.07,422.14
1459872349.188533,422.07,422.14
1459872349.292613,422.07,422.14
1459872349.395005,422.07,422.14
1459872349.495952,422.07,422.14
1459872349.596773,422.07,422.14
1459872349.700071,422.07,422.14
1459872349.805293,422.07,422.14
1459872349.907236,422.07,422.14
1459872350.007519,422.07,422.14
1459872350.108096,422.07,422.14
1459872350.20895,422.07,422.14
1459872350.309152,422.07,422.14
1459872350.40948,422.07,422.14
1459872350.510112,422.07,422.14
1459872350.610223,422.07,422.14
1459872350.710346,422.07,422.14
1459872350.810788,422.07,422.14
1459872350.912493,422.07,422.14
1459872351.016126,422.07,422.14
1459872351.118436,422.07,422.14
1459872351.223666,422.07,422.14
1459872351.327756,422.07,422.14
1459872351.428035,422.07,422.14
1459872351.528204,422.07,422.14
1459872351.632422,422.07,422.14
1459872351.733517,422.07,422.14
1459872351.835732,422.07,422.14
1459872351.936076,422.07,422.14
1459872352.038205,422.07,422.14
1459872352.143091,422.07,422.14
1459872352.244747,422.07,422.14
1459872352.344934,422.07,422.14
1459872352.445134,422.07,422.14
1459872352.545512,422.07,422.14
1459872352.645885,422.07,422.14
1459872352.746181,422.07,422.14
1459872352.848736,422.07,422.14
1459872352.95004,422.07,422.14
1459872353.050626,422.07,422.14
1459872353.155804,422.07,422.14
1459872353.257659,422.07,422.14
1459872353.358328,422.07,422.14
1459872353.459274,422.07,422.14
1459872353.559487,422.07,422.14
1459872353.660037,422.07,422.14
1459872353.760153,422.07,422.14
1459872353.861478,422.07,422.14
1459872353.961928,422.07,422.14
1459872354.063032,422.07,422.14
1459872354.163409,422.07,422.14
1459872354.265935,422.07,422.14
1459872354.367842,422.07,422.14
1459872354.470812,422.07,422.14
1459872354.572776,422.07,422.14
1459872354.674251,422.07,422.14
1459872354.774758,422.07,422.14
1459872354.875116,422.07,422.14
1459872354.976024,422.07,422.14
1459872355.076151,422.07,422.14
1459872355.177154,422.07,422.14
1459872355.277929,422.07,422.14
1459872355.380705,422.07,422.14
1459872355.481343,422.07,422.14
1459872355.581878,422.07,422.14
1459872355.686329,422.07,422.14
1459872355.788367,422.07,422.14
1459872355.889682,422.07,422.14
1459872355.991895,422.07,422.14
1459872356.095601,422.07,422.14
1459872356.196684,422.07,422.14
1459872356.299516,422.07,422.14
1459872356.399757,422.07,422.14
1459872356.499934,422.07,422.14
1459872356.601416,422.07,422.14
1459872356.706668,422.07,422.14
1459872356.810505,422.07,422.14
1459872356.911079,422.07,422.14
1459872357.012123,422.07,422.14
1459872357.112682,422.07,422.14
1459872357.213256,422.07,422.14
1459872357.313457,422.07,422.14
1459872357.414144,422.07,422.14
1459872357.514734,422.07,422.14
1459872357.615053,422.07,422.14
1459872357.716074,422.07,422.14
1459872357.819583,422.07,422.14
1459872357.922009,422.07,422.14
1459872358.02366,422.07,422.14
1459872358.124139,422.07,422.14
1459872358.226682,422.07,422.14
1459872358.327863,422.07,422.14
1459872358.428183,422.07,422.14
1459872358.53044,422.07,422.14
1459872358.632938,422.07,422.14
1459872358.734444,422.07,422.14
1459872358.836724,422.07,422.14
1459872358.941928,422.07,422.14
1459872359.045131,422.07,422.14
1459872359.145809,422.07,422.14
1459872359.248497,422.07,422.14
1459872359.353093,422.07,422.14
1459872359.457443,422.07,422.14
1459872359.561304,422.07,422.14
1459872359.666402,422.07,422.14
1459872359.771609,422.07,422.14
1459872359.875405,422.07,422.14
1459872359.977983,422.07,422.14
1459872360.078351,422.07,422.14
1459872360.178726,422.07,422.14
1459872360.278917,422.07,422.14
1459872360.379181,422.07,422.14
1459872360.479352,422.07,422.14
1459872360.580796,422.07,422.14
1459872360.681281,422.07,422.14
1459872360.781505,422.07,422.14
1459872360.881748,422.07,422.14
1459872360.981904,422.07,422.14
1459872361.082394,422.07,422.14
1459872361.185348,422.07,422.14
1459872361.290565,422.07,422.14
1459872361.392983,422.07,422.14
1459872361.493661,422.07,422.14
1459872361.594864,422.07,422.14
1459872361.695045,422.07,422.14
1459872361.795323,422.07,422.14
1459872361.895876,422.07,422.14
1459872361.995964,422.07,422.14
1459872362.096369,422.07,422.14
1459872362.196961,422.07,422.14
1459872362.297149,422.07,422.14
1459872362.397545,422.07,422.14
1459872362.49806,422.07,422.14
1459872362.599266,422.07,422.14
1459872362.699465,422.07,422.14
1459872362.801032,422.07,422.14
1459872362.901376,422.07,422.14
1459872363.003279,422.07,422.14
1459872363.103538,422.07,422.14
1459872363.203748,422.07,422.14
1459872363.304772,422.07,422.14
1459872363.404864,422.07,422.14
1459872363.50828,422.07,422.14
1459872363.613185,422.07,422.14
1459872363.715569,422.07,422.14
1459872363.816002,422.07,422.14
1459872363.9212,422.07,422.14
1459872364.025368,422.07,422.14
1459872364.125932,422.07,422.14
1459872364.226383,422.07,422.14
1459872364.328281,422.07,422.14
1459872364.428429,422.07,422.14
1459872364.529134,422.07,422.14
1459872364.629713,422.07,422.14
1459872364.730129,422.07,422.14
1459872364.830488,422.07,422.14
1459872364.932216,422.07,422.14
1459872365.036374,422.07,422.14
1459872365.137417,422.07,422.14
1459872365.239197,422.07,422.14
1459872365.340169,422.07,422.14
1459872365.44082,422.07,422.14
1459872365.541032,422.07,422.14
1459872365.641341,422.07,422.14
1459872365.746539,422.07,422.14
1459872365.849986,422.07,422.14
1459872365.951646,422.07,422.14
1459872366.054147,422.07,422.14
1459872366.154274,422.07,422.14
1459872366.257759,422.07,422.14
1459872366.358165,422.07,422.14
1459872366.458543,422.07,422.14
1459872366.559168,422.07,422.14
1459872366.660176,422.07,422.14
1459872366.760487,422.07,422.14
1459872366.864514,422.07,422.14
1459872366.964782,422.07,422.14
1459872367.065098,422.07,422.14
1459872367.166107,422.07,422.14
1459872367.266606,422.07,422.14
1459872367.371786,422.07,422.14
1459872367.477023,422.07,422.14
1459872367.580173,422.07,422.14
1459872367.681113,422.07,422.14
1459872367.781336,422.07,422.14
1459872367.881476,422.07,422.14
1459872367.981625,422.07,422.14
1459872368.082236,422.07,422.14
1459872368.183438,422.07,422.14
1459872368.286861,422.07,422.14
1459872368.388417,422.07,422.14
1459872368.49022,422.07,422.14
1459872368.592015,422.07,422.14
1459872368.695325,422.07,422.14
1459872368.796573,422.07,422.14
1459872368.898135,422.07,422.14
1459872369.000806,422.07,422.14
1459872369.105916,422.07,422.14
1459872369.209762,422.07,422.14
1459872369.311415,422.07,422.14
1459872369.412505,422.07,422.14
1459872369.51281,422.07,422.14
1459872369.613055,422.07,422.14
1459872369.713541,422.07,422.14
1459872369.813959,422.07,422.14
1459872369.916407,422.07,422.14
1459872370.021605,422.07,422.14
1459872370.12683,422.07,422.14
1459872370.231562,422.07,422.14
1459872370.331908,422.07,422.14
1459872370.436585,422.07,422.14
1459872370.541761,422.07,422.14
1459872370.646673,422.07,422.14
1459872370.747452,422.07,422.14
1459872370.848863,422.07,422.14
1459872370.951232,422.07,422.14
1459872371.053001,422.07,422.14
1459872371.155866,422.07,422.14
1459872371.261082,422.07,422.14
1459872371.364615,422.07,422.14
1459872371.465609,422.07,422.14
1459872371.565737,422.07,422.14
1459872371.668148,422.07,422.14
1459872371.7726,422.07,422.14
1459872371.874495,422.07,422.14
1459872371.979722,422.07,422.14
1459872372.081806,422.07,422.14
1459872372.182062,422.07,422.14
1459872372.283226,422.07,422.14
1459872372.388447,422.07,422.14
1459872372.493646,422.07,422.14
1459872372.597151,422.07,422.14
1459872372.699351,422.07,422.14
1459872372.799514,422.07,422.14
1459872372.904086,422.07,422.14
1459872373.006712,422.07,422.14
1459872373.107894,422.07,422.14
1459872373.211691,422.07,422.14
1459872373.312281,422.07,422.14
1459872373.41254,422.07,422.14
1459872373.514586,422.07,422.14
1459872373.615028,422.07,422.14
1459872373.716349,422.07,422.13
1459872373.81762,422.07,422.13
1459872373.92116,422.07,422.13
1459872374.022377,422.07,422.13
1459872374.127588,422.07,422.13
1459872374.229616,422.07,422.13
1459872374.330334,422.07,422.13
1459872374.431584,422.07,422.13
1459872374.531954,422.07,422.13
1459872374.637131,422.07,422.13
1459872374.738604,422.07,422.13
1459872374.840622,422.07,422.13
1459872374.945699,422.07,422.13
1459872375.04708,422.07,422.13
1459872375.149641,422.07,422.13
1459872375.250185,422.07,422.13
1459872375.352386,422.07,422.13
1459872375.453049,422.07,422.13
1459872375.553657,422.07,422.13
1459872375.653834,422.07,422.13
1459872375.758921,422.07,422.13
1459872375.862249,422.07,422.13
1459872375.964099,422.07,422.13
1459872376.067135,422.07,422.13
1459872376.169376,422.07,422.13
1459872376.269677,422.07,422.13
1459872376.371843,422.07,422.13
1459872376.471953,422.07,422.13
1459872376.575611,422.07,422.13
1459872376.676553,422.07,422.13
1459872376.776942,422.07,422.13
1459872376.877478,422.07,422.13
1459872376.979058,422.07,422.13
1459872377.083531,422.07,422.13
1459872377.184122,422.07,422.13
1459872377.284415,422.07,422.13
1459872377.385047,422.07,422.13
1459872377.485545,422.07,422.14
1459872377.585765,422.07,422.14
1459872377.687595,422.07,422.14
1459872377.788067,422.07,422.14
1459872377.8883,422.07,422.14
1459872377.988599,422.07,422.14
1459872378.092286,422.07,422.14
1459872378.193796,422.07,422.14
1459872378.294371,422.07,422.14
1459872378.396799,422.07,422.14
1459872378.500799,422.07,422.14
1459872378.60096,422.07,422.14
1459872378.701074,422.07,422.14
1459872378.801829,422.07,422.14
1459872378.905026,422.07,422.14
1459872379.006247,422.07,422.14
1459872379.108592,422.07,422.14
1459872379.21035,422.07,422.14
1459872379.312346,422.07,422.14
1459872379.413791,422.07,422.14
1459872379.516457,422.07,422.14
1459872379.617615,422.07,422.14
1459872379.722049,422.07,422.14
1459872379.827269,422.07,422.14
1459872379.931082,422.07,422.14
1459872380.034276,422.07,422.14
1459872380.134404,422.07,422.14
1459872380.234563,422.07,422.14
1459872380.334778,422.07,422.14
1459872380.434808,422.07,422.14
1459872380.535083,422.07,422.14
1459872380.639497,422.07,422.14
1459872380.743726,422.07,422.14
1459872380.844568,422.07,422.14
1459872380.946259,422.07,422.14
1459872381.047678,422.07,422.14
1459872381.151022,422.07,422.14
1459872381.251124,422.07,422.14
1459872381.351427,422.07,422.14
1459872381.451635,422.07,422.14
1459872381.556365,422.07,422.14
1459872381.657137,422.07,422.14
1459872381.758502,422.07,422.14
1459872381.858748,422.07,422.14
1459872381.963289,422.07,422.14
1459872382.067182,422.07,422.14
1459872382.167404,422.07,422.14
1459872382.267794,422.07,422.14
1459872382.369105,422.07,422.14
1459872382.471255,422.07,422.14
1459872382.571391,422.07,422.14
1459872382.672367,422.07,422.14
1459872382.772586,422.07,422.14
1459872382.877773,422.07,422.14
1459872382.980367,422.07,422.14
1459872383.084537,422.07,422.14
1459872383.18474,422.07,422.14
1459872383.284983,422.07,422.14
1459872383.386006,422.07,422.14
1459872383.486198,422.07,422.14
1459872383.58687,422.07,422.14
1459872383.687292,422.07,422.14
1459872383.792406,422.07,422.14
1459872383.892533,422.07,422.14
1459872383.994452,422.07,422.14
1459872384.095954,422.07,422.14
1459872384.201207,422.07,422.14
1459872384.303041,422.07,422.14
1459872384.404112,422.07,422.14
1459872384.505355,422.07,422.14
1459872384.605966,422.07,422.14
1459872384.708502,422.07,422.14
1459872384.813702,422.07,422.14
1459872384.916545,422.07,422.14
1459872385.019433,422.07,422.14
1459872385.120012,422.07,422.14
1459872385.225169,422.07,422.14
1459872385.32954,422.07,422.14
1459872385.434146,422.07,422.14
1459872385.536823,422.07,422.14
1459872385.637491,422.07,422.14
1459872385.737589,422.07,422.14
1459872385.837945,422.07,422.14
1459872385.938298,422.07,422.14
1459872386.038693,422.07,422.14
1459872386.139124,422.07,422.14
1459872386.243435,422.07,422.14
1459872386.345358,422.07,422.14
1459872386.448875,422.07,422.14
1459872386.549734,422.07,422.14
1459872386.65382,422.07,422.14
1459872386.754589,422.07,422.14
1459872386.855126,422.07,422.14
1459872386.957417,422.07,422.14
1459872387.05841,422.07,422.14
1459872387.162023,422.07,422.14
1459872387.26724,422.07,422.14
1459872387.37054,422.07,422.14
1459872387.470653,422.07,422.14
1459872387.570895,422.07,422.14
1459872387.671565,422.07,422.14
1459872387.771865,422.07,422.14
1459872387.872168,422.07,422.14
1459872387.972509,422.07,422.14
1459872388.074299,422.07,422.14
1459872388.174552,422.07,422.14
1459872388.276498,422.07,422.14
1459872388.381725,422.07,422.14
1459872388.486973,422.07,422.14
1459872388.587718,422.07,422.14
1459872388.688596,422.07,422.14
1459872388.788886,422.07,422.14
1459872388.889606,422.07,422.14
1459872388.99039,422.07,422.14
1459872389.091232,422.07,422.14
1459872389.195675,422.07,422.14
1459872389.297478,422.07,422.14
1459872389.402691,422.07,422.14
1459872389.50323,422.07,422.14
1459872389.604114,422.07,422.14
1459872389.706773,422.07,422.14
1459872389.809619,422.07,422.14
1459872389.910808,422.07,422.14
1459872390.012507,422.07,422.14
1459872390.112818,422.07,422.14
1459872390.213773,422.07,422.14
1459872390.318974,422.07,422.14
1459872390.420571,422.07,422.14
1459872390.521616,422.07,422.14
1459872390.621833,422.07,422.14
1459872390.722051,422.07,422.14
1459872390.824894,422.07,422.14
1459872390.927567,422.07,422.14
1459872391.030128,422.07,422.14
1459872391.130822,422.07,422.14
1459872391.231103,422.07,422.14
1459872391.331991,422.07,422.14
1459872391.435541,422.07,422.14
1459872391.537503,422.07,422.14
1459872391.638531,422.07,422.14
1459872391.739484,422.07,422.14
1459872391.84285,422.07,422.14
1459872391.948084,422.07,422.14
1459872392.051784,422.07,422.14
1459872392.154223,422.07,422.14
1459872392.254622,422.07,422.14
1459872392.355615,422.07,421.99
1459872392.456386,422.07,421.99
1459872392.55685,422.07,421.99
1459872392.660452,422.07,421.99
1459872392.762111,422.07,421.99
1459872392.864518,422.07,421.99
1459872392.965064,422.07,421.99
1459872393.066219,422.07,421.99
1459872393.166457,422.07,421.99
1459872393.268396,422.07,421.99
1459872393.368611,422.07,421.99
1459872393.470547,422.07,421.99
1459872393.570983,422.07,421.99
1459872393.671093,422.07,421.99
1459872393.772673,422.07,421.99
1459872393.873123,422.07,421.99
1459872393.973235,422.07,421.99
1459872394.073674,422.07,421.99
1459872394.174047,422.07,421.99
1459872394.274811,422.07,421.99
1459872394.375608,422.07,421.99
1459872394.476816,422.07,421.99
1459872394.578803,422.07,421.99
1459872394.681092,422.07,421.99
1459872394.786263,422.07,421.99
1459872394.886499,422.07,421.99
1459872394.989795,422.07,421.99
1459872395.090019,422.07,421.99
1459872395.191195,422.07,421.99
1459872395.29159,422.07,421.99
1459872395.392353,422.07,421.99
1459872395.492467,422.07,421.99
1459872395.59764,422.07,421.99
1459872395.702873,422.07,421.99
1459872395.804463,422.07,421.99
1459872395.906589,422.07,421.99
1459872396.006842,422.07,421.99
1459872396.10731,422.07,421.99
1459872396.208207,422.07,421.99
1459872396.309142,422.07,421.99
1459872396.41102,422.07,421.99
1459872396.512673,422.07,421.99
1459872396.617884,422.07,421.99
1459872396.71884,422.07,421.99
